,filename,hostname,vrf_name,description,address_family,import_type,import_id,export_type,export_id
7143,10.125.195.102,RAC_SPSGM21C,definition Mgmt-intf,,ipv6,,,,
7144,10.122.65.116,RAC_PCSPM21C,definition Mgmt-intf,,ipv6,,,,
7145,10.122.65.116,RAC_PCSPM21C,definition lte,,ipv4,,,,
7146,10.122.17.180,RAC_MTSMM21C,definition Mgmt-intf,,ipv6,,,,
7147,10.122.17.180,RAC_MTSMM21C,definition lte,,ipv4,,,,
7148,10.122.26.231,RAC_TOASP21C,definition Mgmt-intf,,ipv6,,,,
7149,10.124.209.188,RAC_T20UM51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
7150,10.124.209.188,RAC_T20UM51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
7151,10.122.25.72,RAC_RVNDP21C,definition Mgmt-intf,,ipv6,,,,
7152,10.124.211.38,RAC_BICTM51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
7153,10.124.211.38,RAC_BICTM51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
7154,10.122.18.4,RAC_BGKIM21C,definition Mgmt-intf,,ipv6,,,,
7155,10.122.18.4,RAC_BGKIM21C,definition lte,,ipv4,,,,
7156,10.122.27.75,RAC_RSI2M21C,definition Mgmt-intf,,ipv6,,,,
7157,10.122.27.75,RAC_RSI2M21C,definition lte,,ipv4,,,,
7158,10.122.23.5,RAC_SASTP21C,definition Mgmt-intf,,ipv6,,,,
7159,10.122.9.107,RAC_EMPHP21C,definition Mgmt-intf,,ipv6,,,,
7160,10.122.24.121,RAC_SSBMM21C,definition Mgmt-intf,,ipv6,,,,
7161,10.122.24.121,RAC_SSBMM21C,definition lte,,ipv4,,,,
7162,10.124.209.171,RAC_MSPTM51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
7163,10.124.209.171,RAC_MSPTM51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
7164,10.122.27.200,RAC_UAK5M21C,definition Mgmt-intf,,ipv6,,,,
7165,10.122.27.200,RAC_UAK5M21C,definition lte,,ipv4,,,,
7166,10.124.209.121,RAC_EK36M51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
7167,10.124.209.121,RAC_EK36M51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
7168,10.122.44.70,RAC_ARIBA21C,definition Mgmt-intf,,ipv6,,,,
7169,10.122.44.70,RAC_ARIBA21C,definition lte,,ipv4,,,,
7170,10.122.13.71,RAC_WLNAM21C,definition Mgmt-intf,,ipv6,,,,
7171,10.122.13.71,RAC_WLNAM21C,definition lte,,ipv4,,,,
7172,10.122.70.196,RAC_VSISP21C,definition Mgmt-intf,,ipv6,,,,
7173,10.122.19.222,RAC_MTLBP21C,definition Mgmt-intf,,ipv6,,,,
7174,10.124.210.224,RAC_TISRP51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
7175,10.124.210.224,RAC_TISRP51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
7176,10.122.11.40,RAC_KRNAM21C,definition Mgmt-intf,,ipv6,,,,
7177,10.122.11.40,RAC_KRNAM21C,definition lte,,ipv4,,,,
7178,10.122.70.5,RAC_STKLM21C,definition Mgmt-intf,,ipv6,,,,
7179,10.122.70.5,RAC_STKLM21C,definition lte,,ipv4,,,,
7180,10.122.12.29,RAC_SSN2M21C,definition Mgmt-intf,,ipv6,,,,
7181,10.122.12.29,RAC_SSN2M21C,definition lte,,ipv4,,,,
7182,10.122.13.86,RAC_CRCTP21C,definition Mgmt-intf,,ipv6,,,,
7183,10.122.8.86,RAC_YUDSM21C,definition Mgmt-intf,,ipv6,,,,
7184,10.122.8.86,RAC_YUDSM21C,definition lte,,ipv4,,,,
7185,10.124.39.8,RAC_PB34M31C,definition Mgmt-intf,,ipv6,,,,
7186,10.122.23.24,RAC_GMTWP21C,definition Mgmt-intf,,ipv6,,,,
7187,10.122.48.120,RAC_CN53M21C,definition Mgmt-intf,,ipv6,,,,
7188,10.122.48.120,RAC_CN53M21C,definition lte,,ipv4,,,,
7189,10.122.12.100,RAC_NSBTP21C,definition Mgmt-intf,,ipv6,,,,
7190,10.122.46.105,RAC_RMYTM21C,definition Mgmt-intf,,ipv6,,,,
7191,10.122.46.105,RAC_RMYTM21C,definition lte,,ipv4,,,,
7192,10.122.10.60,RAC_WKBTM21C,definition Mgmt-intf,,ipv6,,,,
7193,10.122.10.60,RAC_WKBTM21C,definition lte,,ipv4,,,,
7194,10.122.43.214,RAC_LSPVP21C,definition Mgmt-intf,,ipv6,,,,
7195,10.122.13.10,RAC_KTOMM21C,definition Mgmt-intf,,ipv6,,,,
7196,10.122.13.10,RAC_KTOMM21C,definition lte,,ipv4,,,,
7197,10.124.209.213,RAC_MUK1M51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
7198,10.124.209.213,RAC_MUK1M51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
7199,10.122.31.252,RAC_CIL1B21C,definition Mgmt-intf,,ipv6,,,,
7200,10.122.24.41,RAC_WSW4M21C,definition Mgmt-intf,,ipv6,,,,
7201,10.122.24.41,RAC_WSW4M21C,definition lte,,ipv4,,,,
7202,10.122.34.140,RAC_BT46M21C,definition Mgmt-intf,,ipv6,,,,
7203,10.122.34.140,RAC_BT46M21C,definition lte,,ipv4,,,,
7204,10.122.8.88,RAC_SCS4P21C,definition Mgmt-intf,,ipv6,,,,
7205,10.122.8.88,RAC_SCS4P21C,definition lte,,ipv4,,,,
7206,10.122.23.168,RAC_CP12M21C,definition Mgmt-intf,,ipv6,,,,
7207,10.122.23.168,RAC_CP12M21C,definition lte,,ipv4,,,,
7208,10.122.4.45,RAG_TLS103C_9K,kerry,VRF for kerry,ipv4 unicast,route-target,65005:10200,route-target,65005:10200
7209,10.122.4.45,RAG_TLS103C_9K,bu_rst,VRF for bu_rst,ipv4 unicast,route-target,65005:10002,route-target,65005:10002
7210,10.122.4.45,RAG_TLS103C_9K,gre_test,VRF for gre_test,ipv4 unicast,route-target,65005:2900,route-target,65005:2900
7211,10.122.4.45,RAG_TLS103C_9K,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
7212,10.122.4.45,RAG_TLS103C_9K,sdwan_dhcp,VRF for sdwan_dhcp,ipv4 unicast,route-target,65005:9515,route-target,65005:9515
7213,10.122.4.45,RAG_TLS103C_9K,gre_cust_mtc,VRF for gre_cust_mtc,ipv4 unicast,,,,
7214,10.122.4.45,RAG_TLS103C_9K,gre_infra_awn,VRF for gre_infra_awn,ipv4 unicast,,,,
7215,10.122.4.45,RAG_TLS103C_9K,gre_infra_cat,VRF for gre_infra_cat,ipv4 unicast,,,,
7216,10.122.4.45,RAG_TLS103C_9K,IPCBB_CUST_OAM,VRF for IPCBB_CUST_OAM Service,ipv4 unicast,route-target,65005:600,route-target,65005:600
7217,10.122.24.181,RAC_LASNM21C,definition Mgmt-intf,,ipv6,,,,
7218,10.122.24.181,RAC_LASNM21C,definition lte,,ipv4,,,,
7219,10.124.215.50,RAC_P339M51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
7220,10.124.215.50,RAC_P339M51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
7221,10.124.211.37,RAC_RW11M51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
7222,10.124.211.37,RAC_RW11M51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
7223,10.122.14.197,RAC_WYPNM21C,definition Mgmt-intf,,ipv6,,,,
7224,10.122.14.197,RAC_WYPNM21C,definition lte,,ipv4,,,,
7225,10.124.214.3,RAC_TRBPM51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
7226,10.124.214.3,RAC_TRBPM51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
7227,10.122.25.10,RAC_1IRKM21C,definition Mgmt-intf,,ipv6,,,,
7228,10.122.25.10,RAC_1IRKM21C,definition lte,,ipv4,,,,
7229,10.122.34.229,RAC_KOK2M21C,definition Mgmt-intf,,ipv6,,,,
7230,10.122.71.37,RAC_RVAPM21C,definition Mgmt-intf,,ipv6,,,,
7231,10.122.71.37,RAC_RVAPM21C,definition lte,,ipv4,,,,
7232,10.122.22.202,RAC_ST42M21C,definition Mgmt-intf,,ipv6,,,,
7233,10.122.22.202,RAC_ST42M21C,definition lte,,ipv4,,,,
7234,10.122.10.7,RAC_TMBIM21C,definition Mgmt-intf,,ipv6,,,,
7235,10.122.10.7,RAC_TMBIM21C,definition lte,,ipv4,,,,
7236,10.125.198.118,RAC_NBC2P21C,definition Mgmt-intf,,ipv6,,,,
7237,10.122.32.180,RAC_MAHRM21C,definition Mgmt-intf,,ipv6,,,,
7238,10.122.32.180,RAC_MAHRM21C,definition lte,,ipv4,,,,
7239,10.122.12.39,RAC_MDRMM21C,definition Mgmt-intf,,ipv6,,,,
7240,10.122.12.39,RAC_MDRMM21C,definition lte,,ipv4,,,,
7241,10.122.41.27,RAC_ABKCM21C,definition Mgmt-intf,,ipv6,,,,
7242,10.122.41.27,RAC_ABKCM21C,definition lte,,ipv4,,,,
7243,10.122.35.186,RAC_LLK9M21C,definition Mgmt-intf,,ipv6,,,,
7244,10.122.35.186,RAC_LLK9M21C,definition lte,,ipv4,,,,
7245,10.124.209.158,RAC_WPRGM51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
7246,10.124.209.158,RAC_WPRGM51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
7247,10.122.47.233,RAC_P692M21C,definition Mgmt-intf,,ipv6,,,,
7248,10.122.47.233,RAC_P692M21C,definition lte,,ipv4,,,,
7249,10.124.213.122,RAC_TNSLM51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
7250,10.124.213.122,RAC_TNSLM51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
7251,10.122.34.216,RAC_PCCPM21C,definition Mgmt-intf,,ipv6,,,,
7252,10.122.34.216,RAC_PCCPM21C,definition lte,,ipv4,,,,
7253,10.124.209.227,RAC_SRT4M51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
7254,10.124.209.227,RAC_SRT4M51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
7255,10.125.195.228,RAC_PLK4M21C,definition Mgmt-intf,,ipv6,,,,
7256,10.125.195.228,RAC_PLK4M21C,definition lte,,ipv4,,,,
7257,10.122.44.120,RAC_ICSAP01C,definition lte,,ipv4,,,,
7258,10.122.28.93,RAC_MSONM21C,definition Mgmt-intf,,ipv6,,,,
7259,10.122.28.93,RAC_MSONM21C,definition lte,,ipv4,,,,
7260,10.122.21.24,RAC_ITRWM21C,definition Mgmt-intf,,ipv6,,,,
7261,10.122.21.24,RAC_ITRWM21C,definition lte,,ipv4,,,,
7262,10.122.9.232,RAC_RMALP21C,definition Mgmt-intf,,ipv6,,,,
7263,10.124.210.59,RAC_KWNMM51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
7264,10.124.210.59,RAC_KWNMM51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
7265,10.122.12.235,RAC_KK10M21C,definition Mgmt-intf,,ipv6,,,,
7266,10.122.12.235,RAC_KK10M21C,definition lte,,ipv4,,,,
7267,10.122.42.185,RAC_BBN3M21C,definition Mgmt-intf,,ipv6,,,,
7268,10.122.42.185,RAC_BBN3M21C,definition lte,,ipv4,,,,
7269,10.124.50.196,RAC_KBPNM31C,definition Mgmt-intf,,ipv6,,,,
7270,10.122.68.69,RAC_MNTWM21C,definition Mgmt-intf,,ipv6,,,,
7271,10.122.68.69,RAC_MNTWM21C,definition lte,,ipv4,,,,
7272,10.122.32.116,RAC_RTFIM21C,definition Mgmt-intf,,ipv6,,,,
7273,10.122.32.116,RAC_RTFIM21C,definition lte,,ipv4,,,,
7274,10.122.22.197,RAC_S372M21C,definition Mgmt-intf,,ipv6,,,,
7275,10.122.22.197,RAC_S372M21C,definition lte,,ipv4,,,,
7276,10.122.26.168,RAC_TLIRP21C,definition Mgmt-intf,,ipv6,,,,
7277,10.122.13.92,RAC_ATNTP21C,definition Mgmt-intf,,ipv6,,,,
7278,10.122.18.234,RAC_ELPTP21C,definition Mgmt-intf,,ipv6,,,,
7279,10.122.11.183,RAC_PS48M21C,definition Mgmt-intf,,ipv6,,,,
7280,10.122.11.183,RAC_PS48M21C,definition lte,,ipv4,,,,
7281,10.122.46.88,RAC_DSK1B21C,definition Mgmt-intf,,ipv6,,,,
7282,10.122.27.172,RAC_LTKHP21C,definition Mgmt-intf,,ipv6,,,,
7283,10.122.64.249,RAC_PVVDB21C,definition Mgmt-intf,,ipv6,,,,
7284,10.122.19.7,RAC_TRS1M21C,definition Mgmt-intf,,ipv6,,,,
7285,10.122.19.7,RAC_TRS1M21C,definition lte,,ipv4,,,,
7286,10.124.210.51,RAC_LRSTM51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
7287,10.124.210.51,RAC_LRSTM51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
7288,10.122.45.87,RAC_EK94M21C,definition Mgmt-intf,,ipv6,,,,
7289,10.122.45.87,RAC_EK94M21C,definition lte,,ipv4,,,,
7290,10.122.25.132,RAC_PY66M21C,definition Mgmt-intf,,ipv6,,,,
7291,10.122.25.132,RAC_PY66M21C,definition lte,,ipv4,,,,
7292,10.124.210.236,RAC_FS11M51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
7293,10.124.210.236,RAC_FS11M51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
7294,10.124.209.143,RAC_SCK2P51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
7295,10.124.209.143,RAC_SCK2P51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
7296,10.124.212.149,RAC_KJRWM51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
7297,10.124.212.149,RAC_KJRWM51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
7298,10.122.21.13,RAC_WSKOM21C,definition Mgmt-intf,,ipv6,,,,
7299,10.122.21.13,RAC_WSKOM21C,definition lte,,ipv4,,,,
7300,10.122.11.44,RAC_YC21M21C,definition Mgmt-intf,,ipv6,,,,
7301,10.122.11.44,RAC_YC21M21C,definition lte,,ipv4,,,,
7302,10.124.210.226,RAC_BCAUM51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
7303,10.124.210.226,RAC_BCAUM51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
7304,10.125.192.68,RAC_WBSKM21C,definition Mgmt-intf,,ipv6,,,,
7305,10.125.192.68,RAC_WBSKM21C,definition lte,,ipv4,,,,
7306,10.122.9.116,RAC_SASNM21C,definition Mgmt-intf,,ipv6,,,,
7307,10.122.9.116,RAC_SASNM21C,definition lte,,ipv4,,,,
7308,10.122.22.155,RAC_R135M21C,definition Mgmt-intf,,ipv6,,,,
7309,10.122.22.155,RAC_R135M21C,definition lte,,ipv4,,,,
7310,10.124.210.240,RAC_PY52M51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
7311,10.124.210.240,RAC_PY52M51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
7312,10.124.209.127,RAC_SLE2M51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
7313,10.124.209.127,RAC_SLE2M51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
7314,10.122.34.56,RAC_KPPSX21C,definition Mgmt-intf,,ipv6,,,,
7315,10.122.45.20,RAC_KFSNM21C,definition Mgmt-intf,,ipv6,,,,
7316,10.122.45.20,RAC_KFSNM21C,definition lte,,ipv4,,,,
7317,10.122.33.200,RAC_L110M21C,definition Mgmt-intf,,ipv6,,,,
7318,10.122.33.200,RAC_L110M21C,definition lte,,ipv4,,,,
7319,10.122.47.204,RAC_CPK8M21C,definition Mgmt-intf,,ipv6,,,,
7320,10.122.47.204,RAC_CPK8M21C,definition lte,,ipv4,,,,
7321,10.122.1.92,RSW_BPL201C,definition mgmtVrf,,ipv6,,,,
7322,10.122.16.85,RAC_SC13M21C,definition Mgmt-intf,,ipv6,,,,
7323,10.122.16.85,RAC_SC13M21C,definition lte,,ipv4,,,,
7324,10.122.0.252,RSW_BPL202C,definition mgmtVrf,,ipv6,,,,
7325,10.122.43.91,RAC_OPDBP21C,definition Mgmt-intf,,ipv6,,,,
7326,10.122.33.25,RAC_SVL1B21C,definition Mgmt-intf,,ipv6,,,,
7327,10.122.33.25,RAC_SVL1B21C,definition lte,,ipv4,,,,
7328,10.122.18.134,RAC_SSHSP21C,definition Mgmt-intf,,ipv6,,,,
7329,10.122.18.134,RAC_SSHSP21C,definition lte,,ipv4,,,,
7330,10.122.24.60,RAC_KGK3M21C,definition Mgmt-intf,,ipv6,,,,
7331,10.122.44.68,RAC_ASBTA21C,definition Mgmt-intf,,ipv6,,,,
7332,10.122.44.68,RAC_ASBTA21C,definition lte,,ipv4,,,,
7333,10.122.24.84,RAC_MUPTM21C,definition Mgmt-intf,,ipv6,,,,
7334,10.122.4.57,POIAG_SUKE01C,definition Cisco_OAM,,ipv4,,,,
7335,10.122.4.57,POIAG_SUKE01C,definition Mgmt-intf,,ipv6,,,,
7336,10.124.209.244,RAC_BTHFM51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
7337,10.124.209.244,RAC_BTHFM51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
7338,10.122.13.202,RAC_KNT1M21C,definition Mgmt-intf,,ipv6,,,,
7339,10.122.13.202,RAC_KNT1M21C,definition lte,,ipv4,,,,
7340,10.122.22.73,RAC_CW15M21C,definition Mgmt-intf,,ipv6,,,,
7341,10.122.22.73,RAC_CW15M21C,definition lte,,ipv4,,,,
7342,10.122.46.103,RAC_SBG2M21C,definition Mgmt-intf,,ipv6,,,,
7343,10.122.46.103,RAC_SBG2M21C,definition lte,,ipv4,,,,
7344,10.122.18.172,RAC_LPYBP21C,definition Mgmt-intf,,ipv6,,,,
7345,10.124.210.235,RAC_AFCMM51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
7346,10.124.210.235,RAC_AFCMM51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
7347,10.122.47.58,RAC_SW33M21C,definition Mgmt-intf,,ipv6,,,,
7348,10.122.47.58,RAC_SW33M21C,definition lte,,ipv4,,,,
7349,10.124.210.237,RAC_PPAHP51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
7350,10.124.210.237,RAC_PPAHP51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
7351,10.122.41.12,RAC_LKHEM21C,definition Mgmt-intf,,ipv6,,,,
7352,10.122.41.12,RAC_LKHEM21C,definition lte,,ipv4,,,,
7353,10.122.47.116,RAC_TPCSM21C,definition Mgmt-intf,,ipv6,,,,
7354,10.122.47.116,RAC_TPCSM21C,definition lte,,ipv4,,,,
7355,10.124.214.4,RAC_MLIWM51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
7356,10.124.214.4,RAC_MLIWM51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
7357,10.122.17.202,RAC_STNKM21C,definition Mgmt-intf,,ipv6,,,,
7358,10.122.17.202,RAC_STNKM21C,definition lte,,ipv4,,,,
7359,10.124.210.217,RAC_RN29M51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
7360,10.124.210.217,RAC_RN29M51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
7361,10.122.43.57,RAC_TN11M21C,definition Mgmt-intf,,ipv6,,,,
7362,10.122.43.57,RAC_TN11M21C,definition lte,,ipv4,,,,
7363,10.122.33.39,RAC_NBOCP21C,definition Mgmt-intf,,ipv6,,,,
7364,10.122.43.182,RAC_KRNYM21C,definition Mgmt-intf,,ipv6,,,,
7365,10.122.43.182,RAC_KRNYM21C,definition lte,,ipv4,,,,
7366,10.124.209.128,RAC_SDTSM51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
7367,10.124.209.128,RAC_SDTSM51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
7368,10.122.65.121,RAC_BUSIM21C,definition Mgmt-intf,,ipv6,,,,
7369,10.122.65.121,RAC_BUSIM21C,definition lte,,ipv4,,,,
7370,10.124.209.142,RAC_PS31M51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
7371,10.124.209.142,RAC_PS31M51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
7372,10.122.19.73,RAC_DSITP21C,definition Mgmt-intf,,ipv6,,,,
7373,10.124.210.221,RAC_SNCWM51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
7374,10.124.210.221,RAC_SNCWM51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
7375,10.122.33.169,RAC_WUTRM21C,definition Mgmt-intf,,ipv6,,,,
7376,10.122.33.169,RAC_WUTRM21C,definition lte,,ipv4,,,,
7377,10.122.15.202,RAC_JJSQM21C,definition Mgmt-intf,,ipv6,,,,
7378,10.122.15.202,RAC_JJSQM21C,definition lte,,ipv4,,,,
7379,10.122.21.73,RAC_SA13M21C,definition Mgmt-intf,,ipv6,,,,
7380,10.122.21.73,RAC_SA13M21C,definition lte,,ipv4,,,,
7381,10.122.46.52,RAC_PR10M21C,definition Mgmt-intf,,ipv6,,,,
7382,10.122.46.52,RAC_PR10M21C,definition lte,,ipv4,,,,
7383,10.124.211.36,RAC_PR26M51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
7384,10.124.211.36,RAC_PR26M51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
7385,10.122.14.140,RAC_VVNCP21C,definition Mgmt-intf,,ipv6,,,,
7386,10.122.41.100,RAC_MTNPM21C,definition Mgmt-intf,,ipv6,,,,
7387,10.122.33.53,RAC_HWITP21C,definition Mgmt-intf,,ipv6,,,,
7388,10.122.21.60,RAC_LPNBP21C,definition Mgmt-intf,,ipv6,,,,
7389,10.122.19.5,RAC_TUHPM21C,definition Mgmt-intf,,ipv6,,,,
7390,10.122.19.5,RAC_TUHPM21C,definition lte,,ipv4,,,,
7391,10.122.9.94,RAC_STQHP21C,definition Mgmt-intf,,ipv6,,,,
7392,10.122.66.21,RAC_TNBCM21C,definition Mgmt-intf,,ipv6,,,,
7393,10.122.66.21,RAC_TNBCM21C,definition lte,,ipv4,,,,
7394,10.124.210.216,RAC_PNKSM51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
7395,10.124.210.216,RAC_PNKSM51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
7396,10.124.209.100,RAC_P207M51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
7397,10.124.209.100,RAC_P207M51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
7398,10.122.27.9,RAC_BST1M21C,definition Mgmt-intf,,ipv6,,,,
7399,10.122.27.9,RAC_BST1M21C,definition lte,,ipv4,,,,
7400,10.122.17.199,RAC_SLPWM21C,definition Mgmt-intf,,ipv6,,,,
7401,10.122.17.199,RAC_SLPWM21C,definition lte,,ipv4,,,,
7402,10.122.64.221,RAC_S6B3M21C,definition Mgmt-intf,,ipv6,,,,
7403,10.122.17.183,RAC_NHHQM21C,definition Mgmt-intf,,ipv6,,,,
7404,10.122.17.183,RAC_NHHQM21C,definition lte,,ipv4,,,,
7405,10.122.11.189,RAC_P621M21C,definition Mgmt-intf,,ipv6,,,,
7406,10.122.11.189,RAC_P621M21C,definition lte,,ipv4,,,,
7407,10.122.9.12,RAC_FRTNP21C,definition Mgmt-intf,,ipv6,,,,
7408,10.122.9.12,RAC_FRTNP21C,definition lte,,ipv4,,,,
7409,10.122.28.180,RAC_WTMKM21C,definition Mgmt-intf,,ipv6,,,,
7410,10.122.28.180,RAC_WTMKM21C,definition lte,,ipv4,,,,
7411,10.122.42.102,RAC_PH22M21C,definition Mgmt-intf,,ipv6,,,,
7412,10.122.42.102,RAC_PH22M21C,definition lte,,ipv4,,,,
7413,10.122.24.135,RAC_SYTPM21C,definition Mgmt-intf,,ipv6,,,,
7414,10.122.24.135,RAC_SYTPM21C,definition lte,,ipv4,,,,
7415,10.122.26.167,RAC_VS11M21C,definition Mgmt-intf,,ipv6,,,,
7416,10.122.26.167,RAC_VS11M21C,definition lte,,ipv4,,,,
7417,10.125.200.141,RAC_PKNKM21C,definition Mgmt-intf,,ipv6,,,,
7418,10.125.200.141,RAC_PKNKM21C,definition lte,,ipv4,,,,
7419,10.122.28.117,RAC_SWBPM21C,definition Mgmt-intf,,ipv6,,,,
7420,10.122.28.117,RAC_SWBPM21C,definition lte,,ipv4,,,,
7421,10.122.19.246,RAC_UBC2P21C,definition Mgmt-intf,,ipv6,,,,
7422,10.122.43.236,RAC_CNCOM21C,definition Mgmt-intf,,ipv6,,,,
7423,10.122.43.236,RAC_CNCOM21C,definition lte,,ipv4,,,,
7424,10.122.32.77,RAC_SW02M21C,definition Mgmt-intf,,ipv6,,,,
7425,10.122.30.100,RAC_BPT1P21C,definition Mgmt-intf,,ipv6,,,,
7426,10.122.46.89,RAC_TMLMM21C,definition Mgmt-intf,,ipv6,,,,
7427,10.122.46.89,RAC_TMLMM21C,definition lte,,ipv4,,,,
7428,10.125.199.151,RAC_R189M21C,definition Mgmt-intf,,ipv6,,,,
7429,10.125.199.151,RAC_R189M21C,definition lte,,ipv4,,,,
7430,10.122.35.245,RAC_AYR8M21C,definition Mgmt-intf,,ipv6,,,,
7431,10.122.35.245,RAC_AYR8M21C,definition lte,,ipv4,,,,
7432,10.122.14.212,RAC_BBDBM21C,definition Mgmt-intf,,ipv6,,,,
7433,10.122.14.212,RAC_BBDBM21C,definition lte,,ipv4,,,,
7434,10.122.25.220,RAC_KH27M21C,definition Mgmt-intf,,ipv6,,,,
7435,10.122.42.220,RAC_R262M21C,definition Mgmt-intf,,ipv6,,,,
